1.0,76.26472,198.32380,2.0,149.39301,173.75477,3.0,-1.00000,-1.00000,
1.0,76.26829,197.65768,2.0,148.57367,171.42479,3.0,-1.00000,-1.00000,
1.0,76.25390,200.34569,2.0,149.39301,173.75477,3.0,-1.00000,-1.00000,
1.0,76.25753,199.66777,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,76.25390,200.34569,2.0,148.98099,172.58310,3.0,-1.00000,-1.00000,
1.0,76.26829,197.65768,2.0,148.98099,172.58310,3.0,-1.00000,-1.00000,
1.0,76.26114,198.99382,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,76.26114,198.99382,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,76.26114,198.99382,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,76.25390,200.34569,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,76.25753,199.66777,2.0,143.09832,174.93914,3.0,-1.00000,-1.00000,
1.0,76.25025,201.02760,2.0,143.09832,174.93914,3.0,-1.00000,-1.00000,
1.0,76.25390,200.34569,2.0,143.09832,174.93914,3.0,-1.00000,-1.00000,
1.0,76.26472,198.32380,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,76.26472,198.32380,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,76.26829,197.65768,2.0,148.98099,172.58310,3.0,-1.00000,-1.00000,
1.0,76.27183,196.99542,2.0,148.57367,171.42479,3.0,-1.00000,-1.00000,
1.0,76.25753,199.66777,2.0,148.57367,171.42479,3.0,-1.00000,-1.00000,
1.0,76.26114,198.99382,2.0,148.57367,171.42479,3.0,-1.00000,-1.00000,
1.0,76.26472,198.32380,2.0,148.37174,170.85056,3.0,-1.00000,-1.00000,
1.0,76.25390,200.34569,2.0,148.17096,170.27959,3.0,-1.00000,-1.00000,
1.0,76.25753,199.66777,2.0,148.57367,171.42479,3.0,-1.00000,-1.00000,
1.0,76.25390,200.34569,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,76.26114,198.99382,2.0,149.18641,173.16725,3.0,-1.00000,-1.00000,
1.0,76.26472,198.32380,2.0,149.18641,173.16725,3.0,-1.00000,-1.00000,
1.0,76.25025,201.02760,2.0,148.98099,172.58310,3.0,-1.00000,-1.00000,
1.0,76.26472,198.32380,2.0,148.98099,172.58310,3.0,-1.00000,-1.00000,
1.0,76.26114,198.99382,2.0,148.98099,172.58310,3.0,-1.00000,-1.00000,
1.0,76.25390,200.34569,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,76.26829,197.65768,2.0,148.57367,171.42479,3.0,-1.00000,-1.00000,
1.0,76.25753,199.66777,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,76.25025,201.02760,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,76.25753,199.66777,2.0,148.17096,170.27959,3.0,-1.00000,-1.00000,
1.0,76.25390,200.34569,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,148.57367,171.42479,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,148.98099,172.58310,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,70.05566,201.47172,2.0,148.98099,172.58310,3.0,-1.00000,-1.00000,
1.0,70.03379,202.15481,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,69.98965,203.53311,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,70.03379,202.15481,2.0,148.77675,172.00229,3.0,-1.00000,-1.00000,
1.0,76.25753,199.66777,2.0,148.77675,172.00229,3.0,111.38985,263.18626,
1.0,76.25753,199.66777,2.0,148.98099,172.58310,3.0,94.62645,190.99721,
1.0,76.26114,198.99382,2.0,148.98099,172.58310,3.0,89.04163,203.62361,
1.0,76.26114,198.99382,2.0,148.98099,172.58310,3.0,94.87798,194.25160,
1.0,70.05566,201.47172,2.0,149.18641,173.16725,3.0,101.08975,192.44477,
1.0,70.09902,200.11749,2.0,148.98099,172.58310,3.0,100.95197,191.14190,
1.0,70.07740,200.79262,2.0,149.18641,173.16725,3.0,100.74829,189.21588,
1.0,70.12051,199.44629,2.0,149.18641,173.16725,3.0,100.81579,189.85416,
1.0,70.81888,177.63617,2.0,149.18641,173.16725,3.0,100.61446,187.95034,
1.0,70.12051,199.44629,2.0,212.34723,352.77974,3.0,100.41658,186.07909,
1.0,70.14188,198.77897,2.0,149.39301,173.75477,3.0,100.48216,186.69927,
1.0,70.12051,199.44629,2.0,149.39301,173.75477,3.0,99.29693,175.49134,
1.0,70.09902,200.11749,2.0,149.18641,173.16725,3.0,100.54812,187.32301,
1.0,70.05566,201.47172,2.0,149.39301,173.75477,3.0,101.51297,196.44683,
1.0,70.01178,202.84193,2.0,149.39301,173.75477,3.0,101.08975,192.44477,
1.0,70.07740,200.79262,2.0,148.98099,172.58310,3.0,107.56900,192.60480,
1.0,70.05566,201.47172,2.0,148.77675,172.00229,3.0,107.21669,189.98904,
1.0,70.14188,198.77897,2.0,148.77675,172.00229,3.0,107.48015,191.94507,
1.0,70.12051,199.44629,2.0,148.77675,172.00229,3.0,107.56900,192.60480,
1.0,70.14188,198.77897,2.0,149.18641,173.16725,3.0,107.30400,190.63722,
1.0,70.14188,198.77897,2.0,148.98099,172.58310,3.0,106.78775,186.80427,
1.0,70.14188,198.77897,2.0,148.98099,172.58310,3.0,107.56900,192.60480,
1.0,70.14188,198.77897,2.0,148.98099,172.58310,3.0,107.56900,192.60480,
1.0,70.14188,198.77897,2.0,148.77675,172.00229,3.0,115.41451,200.36848,
1.0,70.01178,202.84193,2.0,149.18641,173.16725,3.0,112.00018,179.56370,
1.0,70.03379,202.15481,2.0,149.18641,173.16725,3.0,115.76956,202.53197,
1.0,70.16313,198.11552,2.0,148.98099,172.58310,3.0,115.65048,201.80632,
1.0,70.07740,200.79262,2.0,148.98099,172.58310,3.0,121.55229,196.36012,
1.0,70.12051,199.44629,2.0,148.77675,172.00229,3.0,122.51806,201.33729,
1.0,70.12051,199.44629,2.0,148.77675,172.00229,3.0,129.31183,200.13459,
1.0,70.16313,198.11552,2.0,148.37174,170.85056,3.0,129.31183,200.13459,
1.0,70.12051,199.44629,2.0,141.98662,171.45438,3.0,129.14953,199.41160,
1.0,70.07740,200.79262,2.0,141.98662,171.45438,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.16928,172.02695,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.16928,172.02695,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.16928,172.02695,3.0,-1.00000,-1.00000,
1.0,70.05566,201.47172,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,143.09832,174.93914,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,143.09832,174.93914,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,143.09832,174.93914,3.0,-1.00000,-1.00000,
1.0,70.05566,201.47172,2.0,143.59958,175.11828,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,143.22137,173.94069,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,143.03388,173.35693,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.16928,172.02695,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.20525,196.80005,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.26753,194.85496,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,135.67564,172.05118,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,134.24157,167.05364,3.0,-1.00000,-1.00000,
1.0,70.05566,201.47172,2.0,134.24157,167.05364,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,134.24157,167.05364,3.0,-1.00000,-1.00000,
1.0,70.05566,201.47172,2.0,133.93244,165.97635,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,133.93244,165.97635,3.0,-1.00000,-1.00000,
1.0,70.44815,189.21424,2.0,133.93244,165.97635,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,133.77913,165.44209,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,133.93244,165.97635,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,131.15538,156.29863,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,133.93244,165.97635,3.0,-1.00000,-1.00000,
1.0,70.58250,185.01834,2.0,133.93244,165.97635,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,133.93244,165.97635,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,134.24157,167.05364,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,133.93244,165.97635,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,133.93244,165.97635,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,134.24157,167.05364,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,134.24157,167.05364,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,134.24157,167.05364,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,134.24157,167.05364,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,134.71168,168.69189,3.0,-1.00000,-1.00000,
1.0,70.03379,202.15481,2.0,135.67564,172.05118,3.0,-1.00000,-1.00000,
1.0,70.03379,202.15481,2.0,136.48671,173.36979,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,136.48671,173.36979,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.16928,172.02695,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.16928,172.02695,3.0,-1.00000,-1.00000,
1.0,70.05566,201.47172,2.0,148.83731,192.92872,3.0,-1.00000,-1.00000,
1.0,69.98965,203.53311,2.0,142.16928,172.02695,3.0,-1.00000,-1.00000,
1.0,70.05566,201.47172,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.16928,172.02695,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.16928,172.02695,3.0,-1.00000,-1.00000,
1.0,70.05566,201.47172,2.0,142.16928,172.02695,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.05566,201.47172,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,69.96739,204.22840,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,69.94499,204.92783,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.16928,172.02695,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.05566,201.47172,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.03379,202.15481,2.0,142.35298,172.60277,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.72352,173.76428,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.72352,173.76428,3.0,-1.00000,-1.00000,
1.0,70.03379,202.15481,2.0,142.72352,173.76428,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.72352,173.76428,3.0,-1.00000,-1.00000,
1.0,69.94499,204.92783,2.0,142.72352,173.76428,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.72352,173.76428,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.72352,173.76428,3.0,-1.00000,-1.00000,
1.0,70.05566,201.47172,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.72352,173.76428,3.0,-1.00000,-1.00000,
1.0,70.03379,202.15481,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.03379,202.15481,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.01178,202.84193,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.03379,202.15481,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.09902,200.11749,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.18425,197.45588,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.18425,197.45588,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.03379,202.15481,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.14188,198.77897,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.07740,200.79262,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.24689,195.49961,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.30846,193.57660,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.28805,194.21396,2.0,143.09832,174.93914,3.0,-1.00000,-1.00000,
1.0,70.30846,193.57660,2.0,143.09832,174.93914,3.0,-1.00000,-1.00000,
1.0,70.30846,193.57660,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.26753,194.85496,2.0,147.09765,187.47553,3.0,-1.00000,-1.00000,
1.0,70.28805,194.21396,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.22613,196.14797,2.0,142.91038,174.35003,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,142.53772,173.18187,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,133.17942,143.84711,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,133.31991,143.11182,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,132.91592,141.85398,3.0,-1.00000,-1.00000,
1.0,70.12051,199.44629,2.0,132.31269,136.59585,3.0,-1.00000,-1.00000,
1.0,69.51777,218.27000,2.0,130.23169,128.66269,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,129.41978,126.20916,3.0,-1.00000,-1.00000,
1.0,70.20525,196.80005,2.0,132.50503,120.52107,3.0,-1.00000,-1.00000,
1.0,70.20525,196.80005,2.0,132.62293,120.84516,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,130.46597,114.91558,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,132.07860,105.55746,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,139.95904,102.36150,3.0,-1.00000,-1.00000,
1.0,70.16313,198.11552,2.0,144.18837,101.41422,3.0,177.07592,271.21179,
1.0,70.05566,201.47172,2.0,147.61765,98.95123,3.0,141.41944,192.06761,
1.0,70.12051,199.44629,2.0,146.68279,88.07177,3.0,141.81632,193.45067,
1.0,76.26472,198.32380,2.0,152.22755,82.82724,3.0,145.39978,205.93860,
1.0,76.26829,197.65768,2.0,163.81425,87.92666,3.0,141.41944,192.06761,
1.0,75.87320,271.48514,2.0,164.76048,81.53382,3.0,142.01661,194.14866,
1.0,76.26829,197.65768,2.0,177.02020,80.09211,3.0,141.41944,192.06761,
1.0,76.26829,197.65768,2.0,175.41898,71.47305,3.0,129.02032,148.85823,
1.0,76.27183,196.99542,2.0,177.76459,64.27845,3.0,141.41944,192.06761,
1.0,76.26472,198.32380,2.0,193.13112,61.77319,3.0,141.02744,190.70152,
1.0,76.26114,198.99382,2.0,204.26804,59.32199,3.0,141.81632,193.45067,
1.0,76.26114,198.99382,2.0,202.82457,54.95016,3.0,141.81632,193.45067,
1.0,76.27183,196.99542,2.0,209.45231,59.48029,3.0,141.81632,193.45067,
1.0,76.27183,196.99542,2.0,214.21983,63.21452,3.0,142.01661,194.14866,
1.0,76.26829,197.65768,2.0,226.08835,72.80850,3.0,132.14612,159.75126,
1.0,76.27535,196.33699,2.0,228.63751,78.73089,3.0,142.83040,196.98462,
1.0,76.24289,202.40359,2.0,228.92705,83.33053,3.0,142.83040,196.98462,
1.0,76.26472,198.32380,2.0,225.71676,90.28163,3.0,143.24504,198.42960,
1.0,76.25390,200.34569,2.0,220.89408,91.81043,3.0,142.42095,195.55775,
1.0,76.27183,196.99542,2.0,215.54312,92.34406,3.0,143.03707,197.70482,
1.0,76.26829,197.65768,2.0,214.39592,91.32144,3.0,136.15135,198.92380,
1.0,76.26114,198.99382,2.0,169.27044,277.70466,3.0,-1.00000,-1.00000,
1.0,76.26829,197.65768,2.0,136.33685,199.64998,3.0,-1.00000,-1.00000,
1.0,76.27535,196.33699,2.0,142.27823,222.90879,3.0,-1.00000,-1.00000,
1.0,76.26829,197.65768,2.0,136.33685,199.64998,3.0,-1.00000,-1.00000,
1.0,76.26472,198.32380,2.0,129.14953,199.41160,3.0,-1.00000,-1.00000,
1.0,76.25753,199.66777,2.0,128.66868,197.26953,3.0,-1.00000,-1.00000,
1.0,76.26114,198.99382,2.0,127.88685,193.78668,3.0,-1.00000,-1.00000,
1.0,76.27183,196.99542,2.0,129.14953,199.41160,3.0,-1.00000,-1.00000,
1.0,76.27535,196.33699,2.0,129.31183,200.13459,3.0,-1.00000,-1.00000,
1.0,76.27886,195.68235,2.0,129.31183,200.13459,3.0,-1.00000,-1.00000,
1.0,76.30950,189.95623,2.0,116.95705,172.67811,3.0,-1.00000,-1.00000,
1.0,76.26829,197.65768,2.0,122.51806,201.33729,3.0,-1.00000,-1.00000,
1.0,76.26114,198.99382,2.0,120.75687,192.26085,3.0,-1.00000,-1.00000,
1.0,76.27183,196.99542,2.0,122.37750,200.61295,3.0,-1.00000,-1.00000,
1.0,76.29267,193.10114,2.0,119.73993,187.01996,3.0,-1.00000,-1.00000,
1.0,76.29946,191.83248,2.0,114.38779,194.11230,3.0,-1.00000,-1.00000,
1.0,76.24658,201.71356,2.0,114.83716,196.85050,3.0,-1.00000,-1.00000,
1.0,76.26472,198.32380,2.0,115.41451,200.36848,3.0,-1.00000,-1.00000,
1.0,76.29946,191.83248,2.0,113.62687,189.47575,3.0,-1.00000,-1.00000,
1.0,76.27886,195.68235,2.0,114.16713,192.76777,3.0,-1.00000,-1.00000,
1.0,76.27886,195.68235,2.0,106.95783,188.06709,3.0,-1.00000,-1.00000,
